2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"“I will never stop working on issues of equality and opportunity, race, and justice.""  #GOPdebate https://t.co/Sg2e1tfRVq @Hillary2016Pres"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @Fasali: After this #debate I feel like I need a mental cleanse. Trump proved he's one of the nastiest men alive! #debatenight #gopdebate
2,"RT @JesseLehrich: .@KellyannePolls asked repeatedly if she can provide ANY proof Trump opposed the Iraq War:

""Yes. He says he did.""
#GOPDe…"
2,"RT @JesseLehrich: .@KellyannePolls asked repeatedly if she can provide ANY proof Trump opposed the Iraq War:

""Yes. He says he did.""
#GOPDe…"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @cayankee: Martha Raddich is a terrible moderator. #GOPDebate
2,"RT @shonkori: @ABC as moderator Martha Raddich shouldn't editorialize around the questions unless she wants a podium. 

#GOPDebate"
2,"RT @shonkori: @ABC as moderator Martha Raddich shouldn't editorialize around the questions unless she wants a podium. 

#GOPDebate"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @DavidCornDC: Why does Pence keep referring to Trump's ""broad-shoulder leadership""? He seems obsessed with that part of Trump's body. #G…"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"@GopDebate Love ""spin"". Abusing women characterized as ""locker room talk"". Nice. You're not playing for NFL, this is Presidency! Goofball."
2,RT @Hillary2016Pres: It is past time for women to take their rightful place. @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.c…
2,RT @Hillary2016Pres: It is past time for women to take their rightful place. @HillaryClinton #Hillary2016 #ImWithHer #GOPdebate https://t.c…
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,"RT @Lovestained555: Ok, the #GOPDebate is being hijacked by the @WWE https://t.co/URzUpnmGb5"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,Mr. Smith Goes to Washington  https://t.co/0cA1fqkcMX  @Emmanue79009338 #gopdebate #myFirstTweet
2,"RT @RNRTennessee: BRAVO @realDonaldTrump!!!!!!!!
#Trump wins he's going to appoint special prosecutor RE #HillaryClinton 

#RedNationRising…"
2,"RT @RNRTennessee: BRAVO @realDonaldTrump!!!!!!!!
#Trump wins he's going to appoint special prosecutor RE #HillaryClinton 

#RedNationRising…"
2,"RT @RNRTennessee: #HillaryClinton facial expressions are priceless tonight #GOPDebate 

Calm collected @realDonaldTrump kicking azz so far!…"
2,"RT @RNRTennessee: BRAVO @realDonaldTrump!!!!!!!!
#Trump wins he's going to appoint special prosecutor RE #HillaryClinton 

#RedNationRising…"
2,"RT @RNRTennessee: #FaceTheNation 
Best thing @realDonaldTrump can do tonight: sit back, be calm &amp; let #Hillary over play her hand
#RedNatio…"
2,"RT @RNRTennessee: #HillaryClinton facial expressions are priceless tonight #GOPDebate 

Calm collected @realDonaldTrump kicking azz so far!…"
2,"RT @RNRTennessee: BRAVO @realDonaldTrump!!!!!!!!
#Trump wins he's going to appoint special prosecutor RE #HillaryClinton 

#RedNationRising…"
2,"RT @RNRTennessee: #FaceTheNation 
Best thing @realDonaldTrump can do tonight: sit back, be calm &amp; let #Hillary over play her hand
#RedNatio…"
2,"Shades of John Kasich at the #GOPDebate saying he came straight from a gay wedding.
#AZDebate https://t.co/afkOewCZuN"
2,"RT @deknightberight: Shades of John Kasich at the #GOPDebate saying he came straight from a gay wedding.
#AZDebate https://t.co/afkOewCZuN"
2,RT @freestyldesign: Leaked Emails Expose Clintons OCD Scriptwriters https://t.co/Nd2i11xQvQ #tcot #ccot #pjnet #gopdebate #rednationrising
2,RT @freestyldesign: D'souza's phenomenal Hillary speech  https://t.co/wcefDJPcJa  #tcot #ccot #pjnet #gopdebate #rednationrising
2,"RT @freestyldesign: Sept 18th Dinesh D'Souza Truth about Hillary 
 https://t.co/wcefDJPcJa #tcot #ccot #pjnet #gopdebate #rednationrising"
2,RT @freestyldesign: Don't miss D'souza's Hillary speech given just days ago https://t.co/wcefDJPcJa  #tcot #ccot #pjnet #gopdebate #rednati…
2,RT @freestyldesign: Leaked Emails Expose Clintons OCD Scriptwriters https://t.co/Nd2i11xQvQ #tcot #ccot #pjnet #gopdebate #rednationrising
2,RT @freestyldesign: Leaked Emails Expose Clintons OCD Scriptwriters https://t.co/Nd2i11xQvQ #tcot #ccot #pjnet #gopdebate #rednationrising
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @freestyldesign: Don't miss D'souza's Hillary speech given just days ago https://t.co/wcefDJPcJa  #tcot #ccot #pjnet #gopdebate #rednati…
2,RT @freestyldesign: Leaked Emails Expose Clintons OCD Scriptwriters https://t.co/Nd2i11xQvQ #tcot #ccot #pjnet #gopdebate #rednationrising
2,RT @freestyldesign: Don't miss D'souza's Hillary speech given just days ago https://t.co/wcefDJPcJa  #tcot #ccot #pjnet #gopdebate #rednati…
2,"RT @kay55: @realDonaldTrump #GOPDebate  #Republicans an oldy of the Donald, but a goody (created by me!) #MegynKelly https://t.co/No7o5r2XbD"
2,I agree with this. It clearly exemplifies the difference between the rich &amp; the poor ! Behaviour goes unnoticed for… https://t.co/3sSJsl2NHt
2,Many women experience sexual assault/abuse everyday! This just reinforces the sexist attitudes of men in our world… https://t.co/fmdvNGP68o
2,This weekend was a BIG weekend for our American friends. #GOPDebate Any thoughts ? #Politics #Clinton #Trump
2,"RT @Patrickesque: what a Hillary vs Trump debate would look like

 #GOPdebate #ImWithHer https://t.co/CpSZxF6nLn"
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
2,RT @JebBush: Got my debating boots on! #GOPDebate https://t.co/NdMyEmkT42
